BUS_STOP_N,Name,Comment,BFC marker ID,coords.x1,coords.x2
11021,AFT QUEENSTOWN NPC HQ,QUEENSWAY,1337,103.80229,1.28942
11029,BLK 166,QUEENSWAY,1338,103.80202,1.29013
11031,OPP QUEEN'S CL,QUEENSWAY,1339,103.80046,1.2912
11039,BLK 19,QUEENSWAY,1340,103.7999,1.29228
11041,AFT C'WEALTH DR,QUEENSWAY,1341,103.79952,1.29625
11049,OPP BLESSED SACRAMENT CH,QUEENSWAY,1342,103.79954,1.29541
11051,OPP QUEENSTOWN POLYCLINIC,QUEENSWAY,1343,103.8003,1.29871
11059,QUEENSTOWN POLYCLINIC,QUEENSWAY,1344,103.80097,1.29882
11061,OPP QUEENSWAY SEC SCH,QUEENSWAY,1345,103.80119,1.30266
11069,QUEENSWAY SEC SCH,QUEENSWAY,1346,103.80152,1.30242
11071,BLK 97,QUEENSWAY,1347,103.80171,1.30621
11079,OPP BLK 95,QUEENSWAY,1348,103.80185,1.30544
11081,VIZ HOLLAND,QUEENSWAY,1349,103.80258,1.30852
11089,OPP HOLLAND HILL LODGE,QUEENSWAY,1350,103.80325,1.3093
11091,TULIP GDN,FARRER ROAD,1351,103.8037,1.31219
11099,OPP TULIP GDN,FARRER ROAD,1352,103.80438,1.31305
11101,FARRER RD MKT,FARRER ROAD,1353,103.80602,1.31612
11109,SPANISH VILLAGE,FARRER ROAD,1354,103.80574,1.31552
11111,FARRER RD STN,FARRER ROAD,1355,103.80767,1.31776
11119,OPP FARRER RD STN,FARRER ROAD,1356,103.80765,1.31724
11139,BLK 53A CP,COMMONWEALTH AVENUE,1357,103.80745,1.2932
11131,QUEENS CONDO,COMMONWEALTH AVENUE,5692,103.80707,1.29289
11141,QUEENSTOWN STN,COMMONWEALTH AVENUE,1358,103.80589,1.2947
11149,QUEENSTOWN STN,COMMONWEALTH AVENUE,1359,103.80596,1.29507
11151,BLK 42,COMMONWEALTH AVENUE,1360,103.80247,1.29862
11159,AFT CH OF OUR SAVIOUR,COMMONWEALTH AVENUE,1361,103.8036,1.29798
11161,C'WEALTH STN,COMMONWEALTH AVENUE,1362,103.79839,1.30213
11169,C'WEALTH STN,COMMONWEALTH AVENUE,1363,103.79838,1.30271
11171,OPP BLK 7B,COMMONWEALTH AVENUE,1364,103.7948,1.30536
11179,BLK 8,COMMONWEALTH AVENUE,1365,103.79428,1.30629
11181,OPP BLK 43,COMMONWEALTH AVENUE,1366,103.79228,1.30722
11189,BLK 43,COMMONWEALTH AVENUE,1367,103.79254,1.3074
11191,BUONA VISTA STN,COMMONWEALTH AVENUE WEST,1368,103.78831,1.30806
11199,BLK 15,COMMONWEALTH AVENUE WEST,1369,103.78848,1.30835
11201,CSC DEMPSEY CLUBHSE,HOLLAND ROAD,1370,103.81176,1.30702
11209,OPP PEIRCE RD,HOLLAND ROAD,1371,103.81052,1.30809
11211,AFT PEIRCE RD,HOLLAND ROAD,1372,103.80943,1.30844
11219,GREAT EASTERN MANS,HOLLAND ROAD,1373,103.80725,1.30984
11221,LIEN TWRS,HOLLAND ROAD,1374,103.80528,1.31014
11229,LES JARDINS DE HOLLAND,HOLLAND ROAD,1375,103.80522,1.3105
11231,AFT ESTORIL MANS,HOLLAND ROAD,1376,103.80119,1.3112
11239,FAIRLODGE,HOLLAND ROAD,1377,103.80163,1.31148
11259,OPP BLK 21,HOLLAND DRIVE,1378,103.79274,1.3112
11261,HOLLAND VILLAGE,HOLLAND ROAD,1379,103.79442,1.31227
11269,OPP HOLLAND VILLAGE,HOLLAND ROAD,1380,103.79451,1.31259
11271,AFT EAST SUSSEX LANE,HOLLAND ROAD,1381,103.79008,1.31473
11279,AFT CORONATION RD WEST,HOLLAND ROAD,1382,103.79068,1.31463
11281,AFT TAN BOON CHONG AVE,HOLLAND ROAD,1383,103.78852,1.31623
11289,OPP TAN BOON CHONG AVE,HOLLAND ROAD,1384,103.78905,1.31616
11291,COLD STORAGE JELITA,HOLLAND ROAD,1385,103.78592,1.31793
11299,OPP COLD STORAGE JELITA,HOLLAND ROAD,1386,103.78566,1.31825
11301,HSE NO. 578,SIXTH AVENUE,1387,103.78796,1.31804
11309,HSE NO. 589,SIXTH AVENUE,1388,103.78838,1.31861
11311,HSE NO. 532,SIXTH AVENUE,1389,103.78919,1.3199
11319,OPP HSE NO. 516,SIXTH AVENUE,1390,103.78952,1.32028
11321,OPP REGENT VILLA,SIXTH AVENUE,1391,103.7901,1.32123
11329,REGENT VILLA,SIXTH AVENUE,1392,103.79096,1.32238
11331,OPP DYNASTY GDN II,SIXTH AVENUE,1393,103.79147,1.32312
11339,DYNASTY LODGE,SIXTH AVENUE,1394,103.79205,1.32399
11341,GARLICK VILLE,SIXTH AVENUE,1395,103.79283,1.32551
11349,OPP GARLICK VILLE,SIXTH AVENUE,1396,103.79307,1.32567
11351,BLK 13,GHIM MOH ROAD,1397,103.78945,1.30934
11359,BLK 12,GHIM MOH ROAD,1398,103.78969,1.30931
11361,BUONA VISTA STN,NORTH BUONA VISTA ROAD,1399,103.79058,1.3065
11369,OPP BUONA VISTA STN,NORTH BUONA VISTA ROAD,1400,103.79084,1.30632
11379,BUONA VISTA TER,NORTH BUONA VISTA ROAD,1402,103.7921683,1.309287778
11379,BUONA VISTA TER,NORTH BUONA VISTA ROAD,1402,103.7921683,1.309287778
11381,BLK 10A,HOLLAND DRIVE,1404,103.79327,1.30839
11389,BLK 46,HOLLAND DRIVE,1405,103.79295,1.3092
11401,BLK 12,HOLLAND AVENUE,1406,103.79507,1.30907
11409,BLK 9,HOLLAND AVENUE,1407,103.79433,1.30764
11419,HOLLAND VILLAGE STN,HOLLAND AVENUE,1408,103.79605,1.31143
11429,OPP BLK 115B,COMMONWEALTH DRIVE,1409,103.79836,1.30454
11439,BLK 92,COMMONWEALTH DRIVE,1410,103.8003,1.30606
11441,BLK 58,COMMONWEALTH DRIVE,1411,103.79754,1.2978
11449,BLK 37B,COMMONWEALTH DRIVE,1412,103.7976,1.29841
11451,BLK 72,COMMONWEALTH DRIVE,1413,103.79707,1.30035
11459,BLK 50,COMMONWEALTH DRIVE,1414,103.79685,1.30097
11469,QUEENSWAY SEC SCH,MARGARET DRIVE,1415,103.80192,1.30116
11471,OPP THE FISHERMAN CH,MARGARET DRIVE,1416,103.80325,1.29953
11479,THE FISHERMAN CH,MARGARET DRIVE,1417,103.80372,1.29939
11481,QUEENSTOWN LIB,MARGARET DRIVE,1418,103.80603,1.29806
11489,OPP QUEENSTOWN LIB,MARGARET DRIVE,1419,103.80497,1.29858
11491,OPP QUEENSTOWN PR SCH,MARGARET DRIVE,1420,103.80753,1.29706
11499,QUEENSTOWN PR SCH,MARGARET DRIVE,1421,103.80792,1.29691
11511,ALEXANDRA HOSP,ALEXANDRA ROAD,1422,103.8026,1.28594
11519,OPP QUEENSWAY SHOP CTR,ALEXANDRA ROAD,1423,103.80333,1.28665
11521,ANCHORPOINT,ALEXANDRA ROAD,1424,103.80542,1.28856
11529,BEF IKEA IND BLDG,ALEXANDRA ROAD,1425,103.80609,1.28903
11531,OPP LEA HIN HARDWARE FTY,ALEXANDRA ROAD,1426,103.80753,1.29109
11539,LEA HIN HARDWARE FTY,ALEXANDRA ROAD,1427,103.80786,1.29116
11541,OPP QUEENS,STIRLING ROAD,1428,103.8058,1.29247
11551,TIONG GHEE TP,STIRLING ROAD,1429,103.80408,1.29131
11561,BLK 166,STIRLING ROAD,1430,103.80263,1.29118
11579,BLK 158,MEI LING STREET,1431,103.80313,1.29245
11589,BLK 157,MEI LING STREET,1432,103.80411,1.29299
11599,BLK 153,MEI LING STREET,1433,103.80315,1.29421
11609,BLK 163,MEI CHIN ROAD,1434,103.80212,1.29189
12021,BEF MOONBEAM WALK,HOLLAND ROAD,1435,103.78243,1.31908
12029,OPP MOONBEAM WALK,HOLLAND ROAD,1436,103.78237,1.31957
12031,PANDAN VALLEY CONDO,ULU PANDAN ROAD,1437,103.77962,1.3208
12039,OPP PANDAN VALLEY CONDO,ULU PANDAN ROAD,1438,103.78011,1.321
12041,AFT PANDAN VALLEY,ULU PANDAN ROAD,1439,103.77669,1.32064
12049,OPP PANDAN VALLEY,ULU PANDAN ROAD,1440,103.77652,1.32086
12051,PINE GR CONDO,ULU PANDAN ROAD,1441,103.77506,1.32043
12059,OPP PINE GR CONDO,ULU PANDAN ROAD,1442,103.77516,1.32073
12061,BLK 109,CLEMENTI ROAD,1443,103.77092,1.32179
12069,OPP BLK 109A,CLEMENTI ROAD,1444,103.77094,1.32126
12071,BLK 116,CLEMENTI ROAD,1445,103.77219,1.32402
12079,OPP BIK 116,CLEMENTI ROAD,1446,103.77263,1.32383
12081,MAJU CAMP,CLEMENTI ROAD,1447,103.77563,1.32669
12089,OPP MAJU CAMP,CLEMENTI ROAD,1448,103.77575,1.32653
12091,SIM HQ,CLEMENTI ROAD,1449,103.77715,1.32918
12099,OPP SIM HQ,CLEMENTI ROAD,1450,103.77671,1.32804
12101,NGEE ANN POLY,CLEMENTI ROAD,1451,103.77771,1.33249
12109,OPP NGEE ANN POLY,CLEMENTI ROAD,1452,103.77792,1.33109
12111,BEF CLEMENTI RD,ULU PANDAN ROAD,1453,103.77257,1.3194
12119,POLICE KINS TRG CAMP,ULU PANDAN ROAD,1454,103.77226,1.31937
12121,BLK 7,GHIM MOH ROAD,1455,103.78715,1.31165
12129,BLK 3,GHIM MOH ROAD,1456,103.78733,1.31182
12131,AFT GROVE RD,MOUNT SINAI ROAD,1457,103.78506,1.31416
12139,AFT MT SINAI LANE,MOUNT SINAI ROAD,1458,103.78503,1.31454
12141,OPP HENERY PK APTS,MOUNT SINAI DRIVE,1459,103.78239,1.31573
12149,HENERY PK APTS,MOUNT SINAI DRIVE,1460,103.78265,1.31576
12151,EVIAN CONDO,MOONBEAM WALK,1461,103.78127,1.31864
12169,PANDAN VALLEY,PANDAN VALLEY,1462,103.77724,1.31917
12179,MONTVIEW,MOUNT SINAI RISE,1463,103.77699,1.31679
12189,BEF MT SINAI DR,MOUNT SINAI RISE,1464,103.78022,1.31642
12199,OPP VILLAGE TWRS,MOUNT SINAI RISE,1465,103.7782,1.31549
12201,LOGISHUB @ CLEMENTI,CLEMENTI AVENUE 6,1466,103.76397,1.32671
12209,OPP LOGISHUB @ CLEMENTI,CLEMENTI AVENUE 6,1467,103.76429,1.32651
12211,BET HSE NO 33/35,MOUNT SINAI DRIVE,3516,103.7807,1.31721
13011,OPP S'PORE BOTANIC GDNS,NAPIER ROAD,1468,103.81947,1.30623
13019,S'PORE BOTANIC GDNS,NAPIER ROAD,1469,103.81994,1.30678
13021,AFT MIN OF FOREIGN AFFAIRS,HOLLAND ROAD,1470,103.81423,1.30636
13029,BEF TYERSALL AVE,HOLLAND ROAD,1471,103.81383,1.30663
13031,OPP CHATSWORTH RD,TANGLIN ROAD,1472,103.81707,1.29913
13039,BEF CHATSWORTH RD,TANGLIN ROAD,1473,103.81741,1.29982
13041,AFT ROCHALIE DR,TANGLIN ROAD,1474,103.81975,1.30245
13049,BEF ROCHALIE DR,TANGLIN ROAD,1475,103.82031,1.30272
13051,OPP VALLEY PT CONDO,RIVER VALLEY ROAD,1476,103.82642,1.29335
13059,VALLEY PT CONDO,RIVER VALLEY ROAD,1477,103.82654,1.29318
13062,MUTIARA VIEW,RIVER VALLEY ROAD,1478,103.82853,1.29477
13069,VALLEY PK CONDO,RIVER VALLEY ROAD,1479,103.82881,1.29488
13063,MUTIARA CREST,RIVER VALLEY ROAD,6587,103.82964,1.29535
13071,OPP ERC INST,RIVER VALLEY ROAD,1480,103.83225,1.29636
13079,AFT ERC INST,RIVER VALLEY ROAD,1481,103.83256,1.29617
13081,AIRVIEW TWR,RIVER VALLEY ROAD,1482,103.83624,1.29591
13089,THE MORNINGSIDE,RIVER VALLEY ROAD,1483,103.83604,1.29575
13091,AFT AA CTR,RIVER VALLEY ROAD,1484,103.83938,1.29593
13099,BEF AA CTR,RIVER VALLEY ROAD,1485,103.83961,1.29578
13101,OPP MOHD SULTAN RD,RIVER VALLEY ROAD,1486,103.8422,1.29408
13109,UE SQ,RIVER VALLEY ROAD,1487,103.84272,1.29351
13119,OPP GREAT WORLD CITY,KIM SENG ROAD,1488,103.83276,1.29362
13121,OPP GREAT WORLD CITY,ZION ROAD,1489,103.83094,1.29409
13139,THE TRILLIUM,KIM SENG ROAD,1490,103.83204,1.29496
13141,AFT ZION FULL GOSPEL CH,HOOT KIAM ROAD,1491,103.83003,1.29746
13159,BEF ZION FULL GOSPEL CH,IRWELL BANK ROAD,1492,103.83056,1.29783
13169,GRANGE 80 CONDO,GRANGE ROAD,1493,103.82841,1.29909
13171,LUCKY TWR,GRANGE ROAD,1494,103.8264,1.29915
13179,OPP LUCKY TWR,GRANGE ROAD,1495,103.82665,1.29926
13181,AFT ONE TREE HILL,GRANGE ROAD,1496,103.82408,1.30027
13189,BEF ONE TREE HILL,GRANGE ROAD,1497,103.82415,1.30038
13191,PATERSON LODGE,PATERSON ROAD,1498,103.83008,1.30267
13199,OPP PATERSON LODGE,PATERSON ROAD,1499,103.82992,1.30233
13209,OPP BRITISH HIGH COMM,TANGLIN ROAD,1500,103.82206,1.30409
13201,BRITISH HIGH COMM,TANGLIN ROAD,6472,103.82222,1.30452
13211,AFT UNITY ST,MOHAMED SULTAN ROAD,1501,103.8419,1.29331
14009,HARBOURFRONT INT,SEAH IM ROAD,6771,103.81914,1.26747
14009,HARBOURFRONT INT,SEAH IM ROAD,6771,103.81914,1.26747
14011,MT FABER LODGE,KAMPONG BAHRU ROAD,1504,103.82553,1.26795
14019,OPP MT FABER LODGE,KAMPONG BAHRU ROAD,1505,103.82572,1.26849
14021,RADIN MAS MQUE,LOWER DELTA ROAD,1506,103.82478,1.27133
14029,BLK 105,LOWER DELTA ROAD,1507,103.82419,1.27247
14031,ST. THERESA'S CONVENT,LOWER DELTA ROAD,1508,103.82306,1.27624
14039,OPP ST. THERESA'S CONVENT,LOWER DELTA ROAD,1509,103.82345,1.27665
14041,BLK 54,HENDERSON ROAD,1510,103.81246,1.27328
14049,OPP BLK 55,HENDERSON ROAD,1511,103.81304,1.27324
14051,AFT TELOK BLANGAH HTS,HENDERSON ROAD,1512,103.81508,1.27581
14059,BEF TELOK BLANGAH HTS,HENDERSON ROAD,1513,103.81535,1.27568
14061,OPP FORMER RAILWAY STN,KEPPEL ROAD,1514,103.8387,1.27225
14069,FORMER RAILWAY STN,KEPPEL ROAD,1515,103.83695,1.27261
14071,KEPPEL WORKSHOP,KEPPEL ROAD,1516,103.8334186,1.2720175
14081,TG PAGAR DP BLK F5,KEPPEL ROAD,1517,103.8306339,1.270634444
14089,OPP TG PAGAR DP BLK F5,KEPPEL ROAD,1518,103.83031,1.27095
14101,OPP KEPPEL DP BLK 517,KEPPEL ROAD,1519,103.82826,1.26838
14109,KEPPEL DP BLK 517,KEPPEL ROAD,1520,103.82719,1.26803
14119,OPP VIVOCITY,TELOK BLANGAH ROAD,1522,103.82222,1.26583
14121,HARBOURFRONT STN,TELOK BLANGAH ROAD,1523,103.81948,1.26579
14129,HARBOURFRONT STN,TELOK BLANGAH ROAD,1524,103.82001,1.26597
14131,CARIBBEAN AT KEPPEL BAY,TELOK BLANGAH ROAD,1525,103.81664,1.26736
14139,BEF SEAH IM RD,TELOK BLANGAH ROAD,1526,103.8161,1.26849
14141,VIVO CITY,TELOK BLANGAH ROAD,5561,103.82222,1.26557
14151,OPP CHR COMMUNITY CHAPEL,TELOK BLANGAH ROAD,1528,103.81294,1.2696
14159,BEF CHR COMMUNITY CHAPEL,TELOK BLANGAH ROAD,1529,103.81321,1.26998
14161,TELOK BLANGAH STN,TELOK BLANGAH ROAD,1530,103.8101,1.27076
14169,OPP TELOK BLANGAH STN,TELOK BLANGAH ROAD,1531,103.80934,1.27125
14171,OPP YEO'S BLDG,TELOK BLANGAH ROAD,1527,103.8064603,1.271406667
14179,YEO'S BLDG,TELOK BLANGAH ROAD,1532,103.8064,1.27209
14189,AFT ALEXANDRA RD,TELOK BLANGAH ROAD,1534,103.80392,1.27276
14191,BLK 104B,DEPOT ROAD,1535,103.81211,1.28122
14199,BLK 118,DEPOT ROAD,1536,103.81275,1.28132
14201,BLK 109B,DEPOT ROAD,1537,103.80915,1.28167
14209,AFT HEWLETT PACKARD,DEPOT ROAD,1538,103.80959,1.28176
14211,ISS INTL SCH,DEPOT ROAD,1539,103.80522,1.28162
14219,OPP BLK 114,DEPOT ROAD,1540,103.80685,1.28218
14221,OPP ST. TERESA'S CH,KAMPONG BAHRU ROAD,1541,103.82891,1.27357
14229,ST. TERESA'S CH,KAMPONG BAHRU ROAD,1542,103.82858,1.27379
14231,KEPPEL DP BLK 519,KAMPONG BAHRU ROAD,1543,103.82667,1.27101
14239,OPP KEPPEL DP BLK 519,KAMPONG BAHRU ROAD,1544,103.82717,1.27176
14241,OPP BLK 1,HENDERSON ROAD,1545,103.81699,1.27933
14249,BLK 1,HENDERSON ROAD,1546,103.81733,1.27947
14259,BLK 11,TELOK BLANGAH CRESCENT,1547,103.81864,1.27787
14269,BLK 10,TELOK BLANGAH CRESCENT,1548,103.82004,1.27778
14271,AL-AMIN MQUE,TELOK BLANGAH WAY,1549,103.81914,1.2757
14279,BLK 25,TELOK BLANGAH WAY,1550,103.8192,1.27593
14281,OPP BLK 11,TELOK BLANGAH WAY,1551,103.81804,1.277
14291,BLK 27,TELOK BLANGAH WAY,1552,103.82133,1.27469
14299,OPP BLK 27,TELOK BLANGAH WAY,1553,103.82126,1.27488
14309,BLK 41,TELOK BLANGAH RISE,1554,103.82294,1.27112
14319,BLK 28,TELOK BLANGAH RISE,1555,103.82065,1.27339
14329,BLK 67,TELOK BLANGAH STREET 32,1556,103.80939,1.27432
14339,BLK 71,TELOK BLANGAH HEIGHTS,1557,103.81102,1.27666
14331,AFT TELOK BLANGAH ST 32,TELOK BLANGAH HEIGHTS,5637,103.81107,1.27695
14349,BLK 59,TELOK BLANGAH HEIGHTS,1558,103.8134,1.27579
14341,OPP BLK 59,TELOK BLANGAH HEIGHTS,5639,103.81347,1.27593
14359,BLK 50,TELOK BLANGAH DRIVE,1559,103.81035,1.27289
14351,AFT BLK 48,TELOK BLANGAH DRIVE,5640,103.92507,1.34857
14369,THE INTERLACE,DEPOT ROAD,1560,103.80365,1.28153
14379,BLK 40,LOWER DELTA ROAD,1561,103.82379,1.27244
14381,BLK 109,BUKIT PURMEI AVENUE,1562,103.82554,1.27413
14389,OPP BLK 109,BUKIT PURMEI AVENUE,1563,103.82505,1.27421
14391,OPP BLK 85,TELOK BLANGAH HEIGHTS,5633,103.80859,1.27791
14399,BLK 88,TELOK BLANGAH HEIGHTS,6479,103.80853,1.27775
14409,OPP BLK 3B,LABRADOR VILLA ROAD,6382,103.80166,1.27139
14401,OPP THE FURNITURE WAREHSE,LABRADOR VILLA ROAD,6386,103.8022,1.27202
14419,CP A,LABRADOR VILLA ROAD,6384,103.80093,1.26742
14429,CP B,PORT ROAD,6385,103.8042,1.2638
14471,BLK 114,DEPOT ROAD,5290,103.80665,1.28201
14489,BLK 36 MKT/FC,TELOK BLANGAH RISE,5479,103.82165,1.27222
14491,OPP TELOK BLANGAH MKT/FC,TELOK BLANGAH DRIVE,5644,103.80795,1.27279
14499,TELOK BLANGAH MKT/FC,TELOK BLANGAH DRIVE,5645,103.94274,1.35415
14519,RESORTS WORLD SENTOSA,SENTOSA GATEWAY,5397,103.82422,1.25545
14519,RESORTS WORLD SENTOSA,SENTOSA GATEWAY,5397,103.82422,1.25545
15041,NOL BLDG,ALEXANDRA ROAD,1564,103.8017531,1.274388333
15049,OPP NOL BLDG,ALEXANDRA ROAD,1565,103.80218,1.27456
15051,ALEXANDRA PT,ALEXANDRA ROAD,1566,103.8024536,1.277199444
15059,OPP ALEXANDRA PT,ALEXANDRA ROAD,1567,103.8027,1.27686
15071,BUONA VISTA GDNS,SOUTH BUONA VISTA ROAD,1568,103.78701,1.28142
15079,AFT LOR SARHAD,SOUTH BUONA VISTA ROAD,1569,103.7868,1.28238
15091,OPP NATL LEADERSHIP INST,SOUTH BUONA VISTA ROAD,1570,103.78785,1.28294
15099,NATL LEADERSHIP INST,SOUTH BUONA VISTA ROAD,1571,103.78787,1.28304
15101,OPP LP 31,SOUTH BUONA VISTA ROAD,1572,103.78562,1.28618
15109,LP 30,SOUTH BUONA VISTA ROAD,1573,103.78579,1.28589
15111,LP 37,SOUTH BUONA VISTA ROAD,1574,103.78484,1.28676
15119,LP 36,SOUTH BUONA VISTA ROAD,1575,103.78505,1.28697
15121,LP 49,SOUTH BUONA VISTA ROAD,1576,103.78371,1.28902
15129,OPP LP 48,SOUTH BUONA VISTA ROAD,1577,103.78395,1.28906
15131,KENT RIDGE STN,SOUTH BUONA VISTA ROAD,1578,103.78448,1.29254
15139,OPP KENT RIDGE STN,SOUTH BUONA VISTA ROAD,1579,103.78459,1.29241
15141,OPP PSA BLDG,PASIR PANJANG ROAD,1580,103.80083,1.2729
15149,PSA BLDG,PASIR PANJANG ROAD,1581,103.80046,1.27341
15151,BAYANIHAN CTR,PASIR PANJANG ROAD,1582,103.79829,1.27408
15159,MAPLETREE BUSINESS CITY,PASIR PANJANG ROAD,1583,103.79842,1.27422
15161,PASIR PANJANG CTR,PASIR PANJANG ROAD,1584,103.79688,1.2744
15169,HARBOURSIDE IND BLDG 2,PASIR PANJANG ROAD,1585,103.79673,1.2748
15181,PSB S'PORE,SCIENCE PARK DRIVE,1586,103.78541,1.29109
15189,DNV TECHNOLOGY CTR,SCIENCE PARK DRIVE,1587,103.78549,1.29079
15191,PASIR PANJANG STN,PASIR PANJANG ROAD,1588,103.79252,1.27592
15199,OPP CURRENCY HSE,PASIR PANJANG ROAD,1589,103.79296,1.27601
15201,AFT PSA WHARVES G3,PASIR PANJANG ROAD,1590,103.78972,1.27683
15209,OPP PSA WHARVES G3,PASIR PANJANG ROAD,1591,103.79022,1.27704
15211,OPP PASIR VIEW PK,PASIR PANJANG ROAD,1592,103.78633,1.27797
15219,PASIR VIEW PK,PASIR PANJANG ROAD,1593,103.78695,1.27815
15221,REDWOOD WEST,PASIR PANJANG ROAD,1594,103.78554,1.27942
15229,OPP REDWOOD WEST,PASIR PANJANG ROAD,1595,103.78569,1.27938
16009,KENT RIDGE TER,CLEMENTI ROAD,1596,103.76991,1.29444
16009,KENT RIDGE TER,CLEMENTI ROAD,1596,103.76991,1.29444
16011,OPP HAW PAR VILLA STN,PASIR PANJANG ROAD,1598,103.78185,1.28279
16019,HAW PAR VILLA STN,PASIR PANJANG ROAD,1599,103.78217,1.28278
16021,OPP GLORIA MAN,PASIR PANJANG ROAD,1600,103.77981,1.28626
16029,GLORIA MAN,PASIR PANJANG ROAD,1601,103.78022,1.28608
16031,OPP S'PORE SCIENCE PK II,PASIR PANJANG ROAD,1602,103.77853,1.28803
16039,S'PORE SCIENCE PK II,PASIR PANJANG ROAD,1603,103.77871,1.28799
16041,OPP THE LONGHOUSE,PASIR PANJANG ROAD,1604,103.77695,1.28923
16049,WESTVALE,PASIR PANJANG ROAD,1605,103.77739,1.28911
16051,THE CRYSTAL TABERNACLE CH,PASIR PANJANG ROAD,1606,103.77487,1.28994
16059,JAMIYAH HALFWAY HSE,PASIR PANJANG ROAD,1607,103.77535,1.28981
16061,OPP HENG MUI KENG TERR,PASIR PANJANG ROAD,1608,103.77375,1.29058
16069,HENG MUI KENG TERR,PASIR PANJANG ROAD,1609,103.77312,1.29083
16071,OPP PASIR PANJANG PO,PASIR PANJANG ROAD,1610,103.77101,1.29134
16079,BEF PASIR PANJANG PO,PASIR PANJANG ROAD,1611,103.77069,1.29151
16081,AFT PALM GREEN CONDO,PASIR PANJANG ROAD,1612,103.76866,1.29196
16089,AFT CLEMENTI RD,PASIR PANJANG ROAD,1613,103.76901,1.29199
16091,OPP SIT DOVER,AYE,1614,103.77923,1.2994
16099,SIT DOVER,AYE,1615,103.77815,1.30061
16101,INST OF MICROELECTRONICS,SCIENCE PARK ROAD,1640,103.77972,1.28921
16109,THE ALPHA,SCIENCE PARK ROAD,1643,103.77944,1.28917
16111,ARIES,SCIENCE PARK ROAD,1641,103.78255,1.28723
16119,TELETECH PK,SCIENCE PARK ROAD,1642,103.78236,1.28724
16121,GALEN,SCIENCE PARK ROAD,1985,103.78365,1.28631
16131,OPP KENT RIDGE TER,CLEMENTI ROAD,1616,103.7694,1.29488
16139,BEF KENT RIDGE TER,CLEMENTI ROAD,1617,103.76975,1.29538
16141,TENTERA DIRAJA MQUE,CLEMENTI ROAD,1618,103.76967,1.29788
16149,NUS FAC OF ARCHITECTURE,CLEMENTI ROAD,1619,103.7699,1.29782
16151,THE JAPANESE PR SCH,CLEMENTI ROAD,1620,103.76994,1.30076
16159,NUS FAC OF ENGRG,CLEMENTI ROAD,1621,103.77014,1.3006
16161,MUSEUM,KENT RIDGE CRESCENT,1622,103.77369,1.30108
16169,NUS RAFFLES HALL,KENT RIDGE CRESCENT,1623,103.7727,1.30098
16171,YUSOF ISHAK HSE,KENT RIDGE CRESCENT,1624,103.77428,1.29887
16179,OPP YUSOF ISHAK HSE,KENT RIDGE CRESCENT,1625,103.77418,1.29899
16181,CTRL LIB,KENT RIDGE CRESCENT,1626,103.77244,1.29657
16189,COMPUTER CTR,KENT RIDGE CRESCENT,1627,103.77285,1.29736
16191,OPP NUS FAC OF ARCHITECT,KENT RIDGE CRESCENT,1628,103.77032,1.29618
16199,NUS FAC OF DESIGN & ENV,KENT RIDGE CRESCENT,1629,103.77073,1.2964
16201,BAROSSA GDNS,PASIR PANJANG ROAD,1630,103.78418,1.2813
16209,OPP BAROSSA GDNS,PASIR PANJANG ROAD,1631,103.78401,1.28159
16211,WHARVES BLDG,WEST COAST HIGHWAY,1632,103.78362,1.27942
16219,OPP WHARVES BLDG,WEST COAST HIGHWAY,1633,103.78362,1.28016
16221,OPP HAW PAR VILLA STN,WEST COAST HIGHWAY,1634,103.78119,1.28303
16229,HAW PAR VILLA STN,WEST COAST HIGHWAY,1635,103.78163,1.28297
16231,WHOLESALE CTR,WEST COAST HIGHWAY,1636,103.77851,1.28643
16239,OPP WHOLESALE CTR,WEST COAST HIGHWAY,1637,103.77893,1.28644
16241,BEF WEST COAST PK,WEST COAST HIGHWAY,1638,103.77353,1.2891
16249,BEF WHOLESALE CTR,WEST COAST HIGHWAY,1639,103.77399,1.28927
16891,OPP BLK 420A,,5780,103.76816,1.30982
16991,OPP NAN HUA HIGH SCH,,5779,103.76985,1.30782
17009,Clementi Int,CLEMENTI AVENUE 3,6655,103.764,1.31505
17009,Clementi Int,CLEMENTI AVENUE 3,6655,103.764,1.31505
17011,OPP VARSITY PK,WEST COAST ROAD,1644,103.76688,1.29386
17019,VARSITY PK,WEST COAST ROAD,1645,103.76698,1.29382
17021,WASEDA S SNR HIGH SCH,WEST COAST ROAD,1646,103.76688,1.29617
17029,OPP WASEDA S SNR HIGH SCH,WEST COAST ROAD,1648,103.76704,1.29683
17031,KENT RIDGE SEC SCH,WEST COAST ROAD,1649,103.76571,1.30173
17039,OPP KENT RIDGE SEC SCH,WEST COAST ROAD,1650,103.76604,1.30148
17041,BLK 726 CLEMENTI WEST MKT,WEST COAST ROAD,1651,103.76462,1.30414
17049,BLK 601,WEST COAST ROAD,1652,103.76458,1.30469
17051,BLK 436,CLEMENTI AVENUE 6,1653,103.76269,1.31778
17059,REGENT PK,CLEMENTI AVENUE 6,1654,103.7617,1.31694
17061,BLK 701,WEST COAST ROAD,1655,103.7618,1.30776
17069,OPP BLK 701,WEST COAST ROAD,1656,103.76213,1.30777
17071,BLK 513,WEST COAST ROAD,1657,103.76045,1.30892
17079,BLK 512,WEST COAST ROAD,1658,103.75998,1.30968
